weight
      0.000000006569733037643284
      0.000000004026629523255464
      0.000000006514774236529065
       0.00000000484368017053498
     0.0000000066589901274240445
      0.000000007270274356676185
     0.0000000043737541510160435
      0.000000005162271365781285
     0.0000000057623031775753475
      0.000000004766801115932994
