0.0001281476459524912,-0.0357181418922951,0.014167748642247652
-3.567836025200908e-05,-0.03573983204050645,0.014300044897007168
-0.0003686887346070294,-0.03637625124586364,0.014444875889129098
-8.240190270539844e-05,-0.036889587275220743,0.013845464867160867
-0.00015603232776055718,-0.036010013913285864,0.014460867801619936
0.0005642971061551512,-0.03554796117920608,0.013364494907035005
-0.0005510237823189524,-0.035892630070275926,0.0141587475177255
0.0001347218042886175,-0.03618185248831186,0.013999376649436828
-0.00011705986100043247,-0.03628005113529584,0.013492678839496133
-5.885778597429441e-05,-0.035850823781905516,0.01437532147975114
-0.0005936342092460759,-0.0364376894881044,0.014419444775453375
